CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
217,1.3862943611198906,2.379546134130174,1.9740810260220096,2.2082744135228043,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
217,1.3862943611198906,2.379546134130174,1.9740810260220096,2.2082744135228043,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
224,1.3862943611198906,2.379546134130174,2.0149030205422647,2.2407096892759584,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
224,1.3862943611198906,2.379546134130174,2.0149030205422647,2.2407096892759584,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
244,1.3862943611198906,2.4159137783010487,2.174751721484161,2.302585092994046,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
290,1.3862943611198906,2.5952547069568657,2.272125885509337,2.4595888418037104,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
181,1.0986122886681098,2.151762203259462,1.8718021769015913,2.0412203288596382,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
181,1.0986122886681098,2.151762203259462,1.8718021769015913,2.0412203288596382,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
213,1.3862943611198906,2.322387720290225,2.0014800002101243,2.186051276738094,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
192,1.0986122886681098,2.272125885509337,1.8082887711792655,2.0918640616783932,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267,1.3862943611198906,2.501435951739211,2.2407096892759584,2.388762789235098,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
194,1.1314021114911006,2.2512917986064953,1.9021075263969205,2.1041341542702074,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
324,1.3862943611198906,2.667228206581955,2.4159137783010487,2.5649493574615367,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
230,1.1314021114911006,2.3608540011180215,2.0918640616783932,2.2512917986064953,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
278,1.3862943611198906,2.5494451709255714,2.2512917986064953,2.424802725718295,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
277,1.3862943611198906,2.5494451709255714,2.2082744135228043,2.4159137783010487,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
286,1.3862943611198906,2.5726122302071057,2.2823823856765264,2.451005098112319,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
275,1.3862943611198906,2.533696813957432,2.2407096892759584,2.4159137783010487,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
200,1.0986122886681098,2.2407096892759584,1.9315214116032138,2.128231705849268,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
208,1.0986122886681098,2.2823823856765264,1.9600947840472698,2.163323025660538,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198,1.0986122886681098,2.2082744135228043,2.0014800002101243,2.128231705849268,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
196,1.0986122886681098,2.2300144001592104,1.9459101490553132,2.1162555148025524,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
198,1.0986122886681098,2.2082744135228043,2.0014800002101243,2.128231705849268,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
196,1.0986122886681098,2.2300144001592104,1.9459101490553132,2.1162555148025524,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
180,1.0986122886681098,2.174751721484161,1.9315214116032138,2.066862759472976,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
277,1.3862943611198906,2.5494451709255714,2.2082744135228043,2.4159137783010487,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
177,1.0986122886681098,2.151762203259462,1.8718021769015913,2.0149030205422647,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
217,1.3862943611198906,2.379546134130174,1.9740810260220096,2.2082744135228043,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
217,1.3862943611198906,2.379546134130174,1.9740810260220096,2.2082744135228043,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
224,1.3862943611198906,2.379546134130174,2.0149030205422647,2.2407096892759584,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
224,1.3862943611198906,2.379546134130174,2.0149030205422647,2.2407096892759584,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
244,1.3862943611198906,2.4159137783010487,2.174751721484161,2.302585092994046,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
290,1.3862943611198906,2.5952547069568657,2.272125885509337,2.4595888418037104,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
181,1.0986122886681098,2.151762203259462,1.8718021769015913,2.0412203288596382,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
181,1.0986122886681098,2.151762203259462,1.8718021769015913,2.0412203288596382,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
213,1.3862943611198906,2.322387720290225,1.9878743481543455,2.186051276738094,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
