CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
191,1.029619417181158,2.360854001118021,2.028148247292285,2.2300144001592104,0,1,0,0,0,0,0,0
182,1.029619417181158,2.2925347571405443,2.0412203288596382,2.186051276738094,0,1,0,0,0,0,0,0
191,0.8754687373538999,2.341805806147327,2.079441541679836,2.2300144001592104,0,1,0,0,0,0,0,0
184,0.8754687373538999,2.2823823856765264,2.079441541679836,2.19722457733622,0,1,0,0,0,0,0,0
159,0.7884573603642702,2.163323025660538,1.9459101490553128,2.066862759472976,0,1,0,0,0,0,0,0
159,0.7884573603642702,2.151762203259462,1.9459101490553128,2.066862759472976,0,1,0,0,0,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
317,1.840549633397487,2.833213344056216,2.4932054526026954,2.694627180770069,0,0,0,0,1,0,0,0
283,1.5260563034950492,2.727852828,2.388762789235098,2.5877640352277083,0,0,0,1,0,0,0,0
290,1.5260563034950492,2.747270914255491,2.4159137783010487,2.6100697927420065,0,0,0,1,0,0,0,0
193,0.8754687373538999,2.341805806147327,2.091864061678393,2.2407096892759584,0,1,0,0,0,0,0,0
186,0.8754687373538999,2.312535423847214,2.0541237336955462,2.2082744135228043,0,1,0,0,0,0,0,0
207,0.8754687373538999,2.3978952727983707,2.174751721484161,2.302585092994046,0,1,0,0,0,0,0,0
237,1.5260563034950492,2.5952547069568657,2.163323025660538,2.424802725718295,0,0,0,1,0,0,0,0
232,1.2237754316221157,2.5416019934645457,2.2192034840549946,2.4069451083182885,0,1,0,0,0,0,0,0
246,1.2237754316221157,2.631888840136646,2.2082744135228043,2.4595888418037104,0,1,0,0,0,0,0,0
242,1.5260563034950492,2.602689685444384,2.2082744135228043,2.4423470353692043,0,0,0,1,0,0,0,0
225,1.2237754316221157,2.501435951739211,2.19722457733622,2.379546134130174,0,1,0,0,0,0,0,0
230,1.2237754316221157,2.5649493574615367,2.151762203259462,2.3978952727983707,0,1,0,0,0,0,0,0
242,1.5260563034950492,2.602689685444384,2.2082744135228043,2.4423470353692043,0,0,0,1,0,0,0,0
