CO2 Emissions(g/km),Engine_Size_log,Fuel_City_log,Fuel_Hwy_log,Fuel_Comb_log,Cylinders_3,Cylinders_4,Cylinders_5,Cylinders_6,Cylinders_8,Cylinders_10,Cylinders_12,Cylinders_16
232,1.5260563034950492,2.8903717578961645,2.525728644308256,2.740840023925201,0,0,0,1,0,0,0,0
274,1.667706820558076,3.0106208860477417,2.727852828,2.895911938,0,0,0,1,0,0,0,0
275,1.840549633397487,3.039749158970765,2.694627180770069,2.9014215940827497,0,0,0,0,1,0,0,0
288,1.667706820558076,3.05870707271538,2.785011242238338,2.9444389791664403,0,0,0,1,0,0,0,0
280,1.840549633397487,3.054001181677967,2.727852828,2.917770732084279,0,0,0,0,1,0,0,0
275,1.840549633397487,3.054001181677967,2.681021528714291,2.9014215940827497,0,0,0,0,1,0,0,0
306,1.840549633397487,3.139832617527748,2.797281334830153,3.0007198150650303,0,0,0,0,1,0,0,0
275,1.840549633397487,3.054001181677967,2.681021528714291,2.9014215940827497,0,0,0,0,1,0,0,0
282,1.840549633397487,3.068052935133617,2.708050201,2.923161580719156,0,0,0,0,1,0,0,0
181,1.2237754316221157,2.681021528714291,2.2512917986064958,2.509599262378372,0,1,0,0,0,0,0,0
218,1.5260563034950492,2.862200880929469,2.4069451083182885,2.681021528714291,0,0,0,1,0,0,0,0
226,1.5260563034950492,2.884800712846709,2.468099531471619,2.714694743820879,0,0,0,1,0,0,0,0
222,1.5260563034950492,2.87919845729804,2.424802725718295,2.7013612129514133,0,0,0,1,0,0,0,0
237,1.5260563034950492,2.9069010598473755,2.5416019934645457,2.760009940032921,0,0,0,1,0,0,0,0
269,1.5260563034950492,3.030133700271324,2.660259537265861,2.87919845729804,0,0,0,1,0,0,0,0
254,1.5260563034950492,2.9806186357439426,2.5952547069568657,2.827313621929028,0,0,0,1,0,0,0,0
222,1.5260563034950492,2.87919845729804,2.424802725718295,2.7013612129514133,0,0,0,1,0,0,0,0
237,1.5260563034950492,2.9069010598473755,2.5416019934645457,2.760009940032921,0,0,0,1,0,0,0,0
184,1.0986122886681098,2.660259537265861,2.332143895,2.525728644308256,0,1,0,0,0,0,0,0
250,1.5260563034950492,2.928523523860541,2.6390573296152584,2.8094026953624978,0,0,0,1,0,0,0,0
262,1.5260563034950492,3.005682604407159,2.6461747973841225,2.856470206220483,0,0,0,1,0,0,0,0
259,1.5260563034950492,2.990719731730447,2.631888840136646,2.8449093838194077,0,0,0,1,0,0,0,0
258,1.5040773967762742,2.975529566236472,2.6390573296152584,2.8390784635086144,0,0,0,1,0,0,0,0
270,1.5040773967762742,3.005682604407159,2.714694743820879,2.884800712846709,0,0,0,1,0,0,0,0
251,1.5040773967762742,2.9391619220655967,2.6390573296152584,2.815408719422709,0,0,0,1,0,0,0,0
286,1.791759469228055,3.077312260546414,2.727852828,2.9391619220655967,0,0,0,0,1,0,0,0
269,1.5040773967762742,2.990719731730447,2.7212954278522306,2.87919845729804,0,0,0,1,0,0,0,0
299,1.791759469228055,3.122364924487357,2.778819271990417,2.9806186357439426,0,0,0,0,1,0,0,0
166,1.0986122886681098,2.5572273113676265,2.2512917986064958,2.4336133554004498,0,1,0,0,0,0,0,0
170,1.0986122886681098,2.580216829592325,2.26176309847379,2.451005098112319,0,1,0,0,0,0,0,0
174,1.0986122886681098,2.5952547069568657,2.312535423847214,2.476538400117484,0,1,0,0,0,0,0,0
315,1.547562508716013,3.139832617527748,2.873564639579784,3.030133700271324,0,0,0,1,0,0,0,0
235,1.5040773967762742,2.912350665,2.509599262378372,2.7536607123542622,0,0,0,1,0,0,0,0
256,1.5040773967762742,2.9856819377004897,2.6100697927420065,2.833213344056216,0,0,0,1,0,0,0,0
414,1.9459101490553128,3.4436180975461075,3.068052935133617,3.292126286607793,0,0,0,0,1,0,0,0
418,1.9459101490553128,3.4531571205928664,3.0726933146901194,3.299533727885655,0,0,0,0,1,0,0,0
274,1.667706820558076,3.0106208860477417,2.727852828,2.895911938,0,0,0,1,0,0,0,0
275,1.840549633397487,3.039749158970765,2.694627180770069,2.9014215940827497,0,0,0,0,1,0,0,0
288,1.667706820558076,3.05870707271538,2.785011242238338,2.9444389791664403,0,0,0,1,0,0,0,0
280,1.840549633397487,3.054001181677967,2.727852828,2.917770732084279,0,0,0,0,1,0,0,0
214,1.2237754316221157,2.8094026953624978,2.468099531471619,2.667228206581955,0,1,0,0,0,0,0,0
275,1.840549633397487,3.054001181677967,2.681021528714291,2.9014215940827497,0,0,0,0,1,0,0,0
282,1.840549633397487,3.068052935133617,2.708050201,2.923161580719156,0,0,0,0,1,0,0,0
275,1.840549633397487,3.054001181677967,2.681021528714291,2.9014215940827497,0,0,0,0,1,0,0,0
306,1.840549633397487,3.139832617527748,2.797281334830153,3.0007198150650303,0,0,0,0,1,0,0,0
290,1.791759469228055,3.104586678466073,2.714694743820879,2.9496883350525844,0,0,0,0,1,0,0,0
280,1.791759469228055,3.0726933146901194,2.681021528714291,2.917770732084279,0,0,0,0,1,0,0,0
280,1.791759469228055,3.0726933146901194,2.681021528714291,2.917770732084279,0,0,0,0,1,0,0,0
206,1.2237754316221157,2.785011242238338,2.4159137783010487,2.631888840136646,0,1,0,0,0,0,0,0
219,1.2237754316221157,2.827313621929028,2.4849066497880004,2.6878474937846906,0,1,0,0,0,0,0,0
250,1.5260563034950492,2.928523523860541,2.6390573296152584,2.8094026953624978,0,0,0,1,0,0,0,0
195,1.2237754316221157,2.7212954278522306,2.388762789235098,2.580216829592325,0,1,0,0,0,0,0,0
342,1.791759469228055,3.258096538021482,2.884800712846709,3.109060958860994,0,0,0,0,1,0,0,0
342,1.791759469228055,3.258096538021482,2.884800712846709,3.109060958860994,0,0,0,0,1,0,0,0
331,1.791759469228055,3.218875824868201,2.8678989020441064,3.077312260546414,0,0,0,0,1,0,0,0
269,1.5260563034950492,3.0155349008501706,2.681021528714291,2.87919845729804,0,0,0,1,0,0,0,0
285,1.5260563034950492,3.068052935133617,2.740840023925201,2.933856869835904,0,0,0,1,0,0,0,0
254,1.5260563034950492,2.975529566236472,2.617395832834079,2.827313621929028,0,0,0,1,0,0,0,0
260,1.5260563034950492,2.9806186357439426,2.5952547069568657,2.8213788864092133,0,0,0,1,0,0,0,0
263,1.5260563034950492,2.970414465569701,2.602689685444384,2.8213788864092133,0,0,0,1,0,0,0,0
221,1.2237754316221157,2.8094026953624978,2.468099531471619,2.667228206581955,0,1,0,0,0,0,0,0
236,1.2237754316221157,2.8507065015037334,2.533696813957432,2.7212954278522306,0,1,0,0,0,0,0,0
239,1.5260563034950492,2.8903717578961645,2.525728644308256,2.740840023925201,0,0,0,1,0,0,0,0
284,1.667706820558076,3.0106208860477417,2.734367509419584,2.895911938,0,0,0,1,0,0,0,0
286,1.840549633397487,3.039749158970765,2.708050201,2.9014215940827497,0,0,0,0,1,0,0,0
301,1.667706820558076,3.05870707271538,2.791165107812717,2.9496883350525844,0,0,0,1,0,0,0,0
295,1.840549633397487,3.068052935133617,2.734367509419584,2.933856869835904,0,0,0,0,1,0,0,0
288,1.840549633397487,3.068052935133617,2.708050201,2.923161580719156,0,0,0,0,1,0,0,0
317,1.840549633397487,3.1441522786722644,2.791165107812717,3.0007198150650303,0,0,0,0,1,0,0,0
288,1.840549633397487,3.068052935133617,2.708050201,2.923161580719156,0,0,0,0,1,0,0,0
300,1.840549633397487,3.086486636822455,2.740840023925201,2.9444389791664403,0,0,0,0,1,0,0,0
186,1.2237754316221157,2.681021528714291,2.2512917986064958,2.509599262378372,0,1,0,0,0,0,0,0
225,1.5260563034950492,2.862200880929469,2.4069451083182885,2.681021528714291,0,0,0,1,0,0,0,0
232,1.5260563034950492,2.884800712846709,2.468099531471619,2.714694743820879,0,0,0,1,0,0,0,0
229,1.5260563034950492,2.87919845729804,2.424802725718295,2.7013612129514133,0,0,0,1,0,0,0,0
243,1.5260563034950492,2.9069010598473755,2.5416019934645457,2.760009940032921,0,0,0,1,0,0,0,0
279,1.5260563034950492,3.030133700271324,2.660259537265861,2.87919845729804,0,0,0,1,0,0,0,0
264,1.5260563034950492,2.9806186357439426,2.5952547069568657,2.827313621929028,0,0,0,1,0,0,0,0
229,1.5260563034950492,2.87919845729804,2.424802725718295,2.7013612129514133,0,0,0,1,0,0,0,0
243,1.5260563034950492,2.9069010598473755,2.5416019934645457,2.760009940032921,0,0,0,1,0,0,0,0
187,1.0986122886681098,2.660259537265861,2.332143895,2.525728644308256,0,1,0,0,0,0,0,0
269,1.5260563034950492,3.005682604407159,2.6461747973841225,2.856470206220483,0,0,0,1,0,0,0,0
270,1.5260563034950492,2.990719731730447,2.631888840136646,2.8449093838194077,0,0,0,1,0,0,0,0
264,1.5040773967762742,2.9806186357439426,2.631888840136646,2.8390784635086144,0,0,0,1,0,0,0,0
282,1.5040773967762742,3.030133700271324,2.714694743820879,2.9014215940827497,0,0,0,1,0,0,0,0
261,1.5040773967762742,2.9391619220655967,2.6390573296152584,2.815408719422709,0,0,0,1,0,0,0,0
292,1.791759469228055,3.0726933146901194,2.727852828,2.933856869835904,0,0,0,0,1,0,0,0
293,1.791759469228055,3.0726933146901194,2.727852828,2.933856869835904,0,0,0,0,1,0,0,0
278,1.5040773967762742,3.0007198150650303,2.727852828,2.884800712846709,0,0,0,1,0,0,0,0
306,1.791759469228055,3.1179499062782403,2.778819271990417,2.9806186357439426,0,0,0,0,1,0,0,0
310,1.791759469228055,3.126760535960395,2.791165107812717,2.9856819377004897,0,0,0,0,1,0,0,0
170,1.0986122886681098,2.5572273113676265,2.2300144001592104,2.424802725718295,0,1,0,0,0,0,0,0
175,1.0986122886681098,2.5726122302071057,2.26176309847379,2.4423470353692043,0,1,0,0,0,0,0,0
179,1.0986122886681098,2.5877640352277083,2.2925347571405443,2.468099531471619,0,1,0,0,0,0,0,0
345,1.547562508716013,3.1822118404966093,2.975529566236472,3.091042453358316,0,0,0,1,0,0,0,0
248,1.5040773967762742,2.923161580719156,2.533696813957432,2.766319109226186,0,0,0,1,0,0,0,0
271,1.5040773967762742,2.9806186357439426,2.660259537265861,2.8507065015037334,0,0,0,1,0,0,0,0
233,1.252762968495368,2.8390784635086144,2.5494451709255714,2.7212954278522306,0,1,0,0,0,0,0,0
240,1.252762968495368,2.87919845729804,2.5649493574615367,2.747270914255491,0,1,0,0,0,0,0,0
240,1.252762968495368,2.87919845729804,2.5649493574615367,2.747270914255491,0,1,0,0,0,0,0,0
284,1.667706820558076,3.0106208860477417,2.734367509419584,2.895911938,0,0,0,1,0,0,0,0
286,1.840549633397487,3.039749158970765,2.708050201,2.9014215940827497,0,0,0,0,1,0,0,0
301,1.667706820558076,3.05870707271538,2.791165107812717,2.9496883350525844,0,0,0,1,0,0,0,0
295,1.840549633397487,3.068052935133617,2.734367509419584,2.933856869835904,0,0,0,0,1,0,0,0
221,1.2237754316221157,2.8094026953624978,2.468099531471619,2.667228206581955,0,1,0,0,0,0,0,0
288,1.840549633397487,3.068052935133617,2.708050201,2.923161580719156,0,0,0,0,1,0,0,0
300,1.840549633397487,3.086486636822455,2.740840023925201,2.9444389791664403,0,0,0,0,1,0,0,0
288,1.840549633397487,3.068052935133617,2.708050201,2.923161580719156,0,0,0,0,1,0,0,0
317,1.840549633397487,3.1441522786722644,2.791165107812717,3.0007198150650303,0,0,0,0,1,0,0,0
213,1.2237754316221157,2.785011242238338,2.4159137783010487,2.631888840136646,0,1,0,0,0,0,0,0
226,1.2237754316221157,2.827313621929028,2.4849066497880004,2.6878474937846906,0,1,0,0,0,0,0,0
201,1.2237754316221157,2.7212954278522306,2.388762789235098,2.580216829592325,0,1,0,0,0,0,0,0
198,1.0986122886681098,2.6461747973841225,2.379546134130174,2.533696813957432,0,1,0,0,0,0,0,0
279,1.5260563034950492,3.0155349008501706,2.681021528714291,2.87919845729804,0,0,0,1,0,0,0,0
296,1.5260563034950492,3.068052935133617,2.740840023925201,2.933856869835904,0,0,0,1,0,0,0,0
223,1.2237754316221157,2.8094026953624978,2.4849066497880004,2.681021528714291,0,1,0,0,0,0,0,0
234,1.2237754316221157,2.8507065015037334,2.5494451709255714,2.7212954278522306,0,1,0,0,0,0,0,0
240,1.5260563034950492,2.8903717578961645,2.5416019934645457,2.747270914255491,0,0,0,1,0,0,0,0
284,1.667706820558076,3.0106208860477417,2.727852828,2.895911938,0,0,0,1,0,0,0,0
284,1.840549633397487,3.030133700271324,2.7013612129514133,2.895911938,0,0,0,0,1,0,0,0
294,1.667706820558076,3.054001181677967,2.785011242238338,2.9444389791664403,0,0,0,1,0,0,0,0
